采访	採訪	cai3fang3	cǎifǎng	phỏng vấn; đưa tin
参考	參考	can1kao3	cānkǎo	tham khảo
参与	參與	can1yu4	cānyù	tham gia; tham dự
操场	操場	cao1chang3	cāochǎng	sân vận động; sân tập
操作	操作	cao1zuo4	cāozuò	thao tác; vận hành
测	測	ce4	cè	đo; đo lường; đoán
测量	測量	ce4liang2	cèliáng	đo đạc; đo lường
测试	測試	ce4shi4	cèshì	kiểm tra; thử nghiệm
曾	曾	ceng2	céng	đã từng; từng
茶叶	茶葉	cha2ye4	cháyè	lá trà; trà
产品	產品	chan3pin3	chǎnpǐn	sản phẩm
长途	長途	chang2tu2	chángtú	đường dài; liên tỉnh
常识	常識	chang2shi2	chángshí	kiến thức thông thường; thường thức
唱片	唱片	chang4pian4	chàngpiàn	đĩa hát; đĩa nhạc
抄	抄	chao1	chāo	chép; sao chép; chép bài
抄写	抄寫	chao1xie3	chāoxiě	chép lại; sao chép
潮	潮	chao2	cháo	thuỷ triều; ẩm ướt; hợp mốt
潮流	潮流	chao2liu2	cháoliú	trào lưu; dòng chảy; xu thế
潮湿	潮濕	chao2shi1	cháoshī	ẩm ướt; ẩm thấp
彻底	徹底	che4di3	chèdǐ	triệt để; tận gốc
沉	沉	chen2	chén	chìm; nặng
沉默	沉默	chen2mo4	chénmò	im lặng; trầm mặc; ít nói
沉重	沉重	chen2zhong4	chénzhòng	nặng nề; trĩu nặng
称赞	稱讚	cheng1zan4	chēngzàn	khen ngợi; ca ngợi
成人	成人	cheng2ren2	chéngrén	người lớn; người trưởng thành
诚实	誠實	cheng2shi2	chéngshí	thật thà; trung thực
诚信	誠信	cheng2xin4	chéngxìn	trung thực giữ chữ tín; thành tín
承担	承擔	cheng2dan1	chéngdān	gánh vác; đảm nhận (trách nhiệm)
承认	承認	cheng2ren4	chéngrèn	thừa nhận; công nhận
承受	承受	cheng2shou4	chéngshòu	chịu đựng; gánh chịu
程序	程序	cheng2xu4	chéngxù	trình tự; thủ tục; chương trình (máy tính)
吃惊	吃驚	chi1jing1	chījīng	giật mình; kinh ngạc
迟到	遲到	chi2dao4	chídào	đến muộn; đi trễ
尺	尺	chi3	chǐ	thước (đơn vị đo); cái thước
尺寸	尺寸	chi3cun5	chǐcun	kích thước; số đo
尺子	尺子	chi3zi5	chǐzi	cái thước (dụng cụ đo)
冲	沖	chong1	chōng	dội; xối; pha (nước); lao tới
充电	充電	chong1dian4	chōngdiàn	sạc điện; nạp điện; nạp lại năng lượng
充电器	充電器	chong1dian4qi4	chōngdiànqì	bộ sạc; cục sạc
充分	充分	chong1fen4	chōngfèn	đầy đủ; sung túc; hết mức
虫子	蟲子	chong2zi5	chóngzi	con sâu; côn trùng
抽	抽	chou1	chōu	rút ra; hút (thuốc); trích ra
抽奖	抽獎	chou1jiang3	chōujiǎng	rút thăm trúng thưởng
抽烟	抽煙	chou1yan1	chōuyān	hút thuốc
出色	出色	chu1se4	chūsè	xuất sắc; nổi bật
出售	出售	chu1shou4	chūshòu	bán ra; rao bán
出席	出席	chu1xi2	chūxí	dự họp; có mặt; tham dự
处于	處於	chu3yu2	chǔyú	ở vào (tình trạng, vị trí)
处	處	chu3	chǔ	ở; sống chung; xử lý
穿上	穿上	chuan1shang5	chuānshang	mặc vào; xỏ vào
传统	傳統	chuan2tong3	chuántǒng	truyền thống
窗户	窗戶	chuang1hu5	chuānghu	cửa sổ
窗台	窗臺	chuang1tai2	chuāngtái	bậu cửa sổ
窗子	窗子	chuang1zi5	chuāngzi	cửa sổ
春季	春季	chun1ji4	chūnjì	mùa xuân
纯	純	chun2	chún	thuần khiết; nguyên chất
纯净水	純淨水	chun2jing4shui3	chúnjìngshuǐ	nước tinh khiết
词汇	詞彙	ci2hui4	cíhuì	từ vựng
此	此	ci3	cǐ	này; cái này
此外	此外	ci3wai4	cǐwài	ngoài ra; hơn nữa
刺	刺	ci4	cì	gai; đâm; chích
刺激	刺激	ci4ji1	cìjī	kích thích; gây sốc; kích động
从此	從此	cong2ci3	cóngcǐ	từ đó; từ nay
粗	粗	cu1	cū	thô; to (bề ngang); thô lỗ
粗心	粗心	cu1xin1	cūxīn	cẩu thả; bất cẩn
促进	促進	cu4jin4	cùjìn	thúc đẩy; đẩy mạnh
促使	促使	cu4shi3	cùshǐ	thúc đẩy; khiến cho
促销	促銷	cu4xiao1	cùxiāo	khuyến mãi; đẩy mạnh tiêu thụ
措施	措施	cuo4shi1	cuòshī	biện pháp; giải pháp
答案	答案	da2an4	dáàn	đáp án; lời giải
打败	打敗	da3bai4	dǎbài	đánh bại; thắng
打雷	打雷	da3lei2	dǎléi	sấm; nổi sấm
打扫	打掃	da3sao3	dǎsǎo	quét dọn; dọn dẹp
打折	打折	da3zhe2	dǎzhé	giảm giá
打针	打針	da3zhen1	dǎzhēn	tiêm thuốc; chích thuốc
大巴	大巴	da4ba1	dàbā	xe buýt lớn; xe khách
大多	大多	da4duo1	dàduō	phần lớn; đa số
大方	大方	da4fang5	dàfang	hào phóng; rộng rãi; lịch sự tự nhiên
大哥	大哥	da4ge1	dàgē	anh cả; đại ca
大规模	大規模	da4gui1mo2	dàguīmó	quy mô lớn; đại trà
大会	大會	da4hui4	dàhuì	đại hội; hội nghị lớn
大姐	大姐	da4jie3	dàjiě	chị cả; chị (xưng hô)
大楼	大樓	da4lou2	dàlóu	toà nhà lớn; cao ốc
大陆	大陸	da4lu4	dàlù	lục địa; đại lục (Trung Quốc)
大妈	大媽	da4ma1	dàmā	bác gái; bà (gọi phụ nữ lớn tuổi)
大型	大型	da4xing2	dàxíng	cỡ lớn; loại lớn
大爷	大爺	da4ye5	dàye	bác trai; ông (gọi đàn ông lớn tuổi)
大众	大眾	da4zhong4	dàzhòng	đại chúng; quần chúng; phổ thông
代替	代替	dai4ti4	dàitì	thay thế; thay cho
待遇	待遇	dai4yu4	dàiyù	đãi ngộ; lương bổng; sự đối xử
袋	袋	dai4	dài	túi; bao; (lượng từ) túi, bao
戴	戴	dai4	dài	đội; đeo (kính, mũ, găng tay)
担保	擔保	dan1bao3	dānbǎo	bảo đảm; bảo lãnh
担任	擔任	dan1ren4	dānrèn	đảm nhiệm; giữ chức
担心	擔心	dan1xin1	dānxīn	lo lắng; lo
单	單	dan1	dān	đơn (hoá đơn, danh sách); đơn lẻ
单纯	單純	dan1chun2	dānchún	đơn thuần; ngây thơ chất phác
单调	單調	dan1diao4	dāndiào	đơn điệu; nhàm chán
单独	單獨	dan1du2	dāndú	một mình; riêng lẻ
淡	淡	dan4	dàn	nhạt; loãng; thờ ơ
导游	導遊	dao3you2	dǎoyóu	hướng dẫn viên du lịch
导致	導致	dao3zhi4	dǎozhì	dẫn đến; gây ra
倒闭	倒閉	dao3bi4	dǎobì	phá sản; đóng cửa (doanh nghiệp)
倒车	倒車	dao3che1, dao4che1	dǎochē, dàochē	đổi xe; chuyển tàu xe | lùi xe
得意	得意	de2yi4	déyì	đắc ý; hài lòng về mình
灯光	燈光	deng1guang1	dēngguāng	ánh đèn; ánh sáng đèn
登	登	deng1	dēng	leo; trèo; đăng (bài, tin)
登记	登記	deng1ji4	dēngjì	đăng ký; ghi danh
登录	登錄	deng1lu4	dēnglù	đăng nhập; đăng ký
登山	登山	deng1shan1	dēngshān	leo núi
的确	的確	di2que4	díquè	quả thực; đúng là
敌人	敵人	di2ren2	dírén	kẻ địch; kẻ thù
底	底	di3	dǐ	đáy; nền; cuối (tháng, năm)
地面	地面	di4mian4	dìmiàn	mặt đất; nền nhà
地位	地位	di4wei4	dìwèi	địa vị; vị trí
地下	地下	di4xia4	dìxià	dưới mặt đất; ngầm
地址	地址	di4zhi3	dìzhǐ	địa chỉ
典型	典型	dian3xing2	diǎnxíng	điển hình; tiêu biểu
点名	點名	dian3ming2	diǎnmíng	điểm danh; nêu đích danh
电灯	電燈	dian4deng1	diàndēng	đèn điện
电动车	電動車	dian4dong4che1	diàndòngchē	xe điện
电梯	電梯	dian4ti1	diàntī	thang máy; thang cuốn
电源	電源	dian4yuan2	diànyuán	nguồn điện
顶	頂	ding3	dǐng	đỉnh; chóp; (lượng từ) cái (mũ, lều)
定	定	ding4	dìng	định; quyết định; đặt trước
冬季	冬季	dong1ji4	dōngjì	mùa đông
动画片	動畫片	dong4hua4pian4	dònghuàpiàn	phim hoạt hình
动摇	動搖	dong4yao2	dòngyáo	dao động; lung lay
豆腐	豆腐	dou4fu5	dòufu	đậu phụ
独立	獨立	du2li4	dúlì	độc lập; tự lập
独特	獨特	du2te4	dútè	độc đáo; đặc sắc
独自	獨自	du2zi4	dúzì	một mình; tự mình
堵	堵	du3	dǔ	tắc; bịt; chặn
堵车	堵車	du3che1	dǔchē	tắc đường; kẹt xe
肚子	肚子	du4zi5	dùzi	bụng
度过	度過	du4guo4	dùguò	trải qua; sống qua (thời gian)
锻炼	鍛鍊	duan4lian4	duànliàn	rèn luyện; tập thể dục
对比	對比	dui4bi3	duìbǐ	so sánh; đối chiếu; tỉ lệ
对付	對付	dui4fu5	duìfu	đối phó; xoay xở; tạm dùng
对于	對於	dui4yu2	duìyú	đối với; về
多次	多次	duo1ci4	duōcì	nhiều lần
多年	多年	duo1nian2	duōnián	nhiều năm; lâu năm
多样	多樣	duo1yang4	duōyàng	đa dạng; nhiều kiểu
多种	多種	duo1zhong3	duōzhǒng	nhiều loại; đa dạng
恶心	惡心	e3xin1	ěxīn	buồn nôn; ghê tởm
儿童	兒童	er2tong2	értóng	trẻ em; nhi đồng
而	而	er2	ér	và; mà (liên từ nối)
而是	而是	er2shi4	érshì	mà là
耳机	耳機	er3ji1	ěrjī	tai nghe
二手	二手	er4shou3	èrshǒu	đồ cũ; secondhand; gián tiếp
发挥	發揮	fa1hui1	fāhuī	phát huy; thể hiện
发票	發票	fa1piao4	fāpiào	hoá đơn
发烧	發燒	fa1shao1	fāshāo	sốt; bị sốt
法	法	fa3	fǎ	pháp luật; cách; phương pháp
法官	法官	fa3guan1	fǎguān	thẩm phán; quan toà
法律	法律	fa3lü4	fǎlǜ	pháp luật; luật pháp
法院	法院	fa3yuan4	fǎyuàn	toà án
翻	翻	fan1	fān	lật; giở; lật đổ; dịch
翻译	翻譯	fan1yi4	fānyì	dịch; phiên dịch; người phiên dịch
烦	煩	fan2	fán	phiền; bực bội; làm phiền
反	反	fan3	fǎn	ngược lại; trái; phản đối
反而	反而	fan3er2	fǎnér	trái lại; ngược lại
反映	反映	fan3ying4	fǎnyìng	phản ánh
方	方	fang1	fāng	vuông; bên; phía
方案	方案	fang1an4	fāngàn	phương án; đề án
方针	方針	fang1zhen1	fāngzhēn	phương châm; đường lối
放松	放鬆	fang4song1	fàngsōng	thả lỏng; thư giãn; nới lỏng
非	非	fei1	fēi	không phải; phi
肥	肥	fei2	féi	béo; màu mỡ; rộng (quần áo)
分布	分佈	fen1bu4	fēnbù	phân bố; rải rác
分散	分散	fen1san4	fēnsàn	phân tán; tản ra
分手	分手	fen1shou3	fēnshǒu	chia tay; chia tay nhau
分为	分為	fen1wei2	fēnwéi	chia thành; phân thành
分之	分之	fen1zhi1	fēnzhī	(dùng trong phân số: ... phần ...)
纷纷	紛紛	fen1fen1	fēnfēn	lần lượt; tới tấp; đua nhau
奋斗	奮鬥	fen4dou4	fèndòu	phấn đấu; nỗ lực
风格	風格	feng1ge2	fēnggé	phong cách
风景	風景	feng1jing3	fēngjǐng	phong cảnh; cảnh đẹp
风俗	風俗	feng1su2	fēngsú	phong tục; tập tục
封闭	封閉	feng1bi4	fēngbì	đóng kín; phong toả; khép kín
否则	否則	fou3ze2	fǒuzé	nếu không; bằng không
夫妇	夫婦	fu1fu4	fūfù	vợ chồng; đôi vợ chồng
夫妻	夫妻	fu1qi1	fūqī	vợ chồng
夫人	夫人	fu1ren5	fūren	phu nhân; bà
符号	符號	fu2hao4	fúhào	ký hiệu; dấu hiệu
符合	符合	fu2he2	fúhé	phù hợp; đúng với
付出	付出	fu4chu1	fùchū	bỏ ra; trả giá; cống hiến
负担	負擔	fu4dan1	fùdān	gánh nặng; gánh vác; chi trả
附近	附近	fu4jin4	fùjìn	gần đây; vùng lân cận
复制	複製	fu4zhi4	fùzhì	sao chép; nhân bản
改善	改善	gai3shan4	gǎishàn	cải thiện; làm tốt hơn
改正	改正	gai3zheng4	gǎizhèng	sửa lại; sửa chữa (lỗi)
盖	蓋	gai4	gài	cái nắp; đậy; xây (nhà)
概括	概括	gai4kuo4	gàikuò	khái quát; tóm lược
感兴趣	感興趣	gan3xing4qu4	gǎnxìngqù	có hứng thú; quan tâm đến
高潮	高潮	gao1chao2	gāocháo	cao trào; đỉnh điểm; triều cường
高价	高價	gao1jia4	gāojià	giá cao
高尚	高尚	gao1shang4	gāoshàng	cao thượng; cao quý
高铁	高鐵	gao1tie3	gāotiě	tàu cao tốc; đường sắt cao tốc
格外	格外	ge2wai4	géwài	đặc biệt; hết sức
隔	隔	ge2	gé	ngăn cách; cách (một khoảng)
隔开	隔開	ge2kai1	gékāi	ngăn ra; tách ra
个别	個別	ge4bie2	gèbié	cá biệt; riêng lẻ; một vài
个体	個體	ge4ti3	gètǐ	cá thể; cá nhân
各个	各個	ge4ge4	gègè	mỗi; từng cái; các
根	根	gen1	gēn	rễ; gốc; (lượng từ) sợi, cái (vật dài)
根据	根據	gen1ju4	gēnjù	căn cứ vào; dựa theo; căn cứ
工程	工程	gong1cheng2	gōngchéng	công trình; kỹ thuật; dự án
公元	公元	gong1yuan2	gōngyuán	công nguyên
供应	供應	gong1ying4	gōngyìng	cung ứng; cung cấp
共	共	gong4	gòng	chung; cùng; tổng cộng
构成	構成	gou4cheng2	gòuchéng	cấu thành; tạo thành
构造	構造	gou4zao4	gòuzào	cấu tạo; kết cấu
购买	購買	gou4mai3	gòumǎi	mua; mua sắm
购物	購物	gou4wu4	gòuwù	mua sắm; đi mua đồ
骨头	骨頭	gu3tou5	gǔtou	xương; khí phách
固定	固定	gu4ding4	gùdìng	cố định; gắn chặt
瓜	瓜	gua1	guā	quả dưa; quả bầu bí
怪	怪	guai4	guài	kỳ lạ; quái; trách (ai)
关闭	關閉	guan1bi4	guānbì	đóng; đóng cửa; ngừng hoạt động
关于	關於	guan1yu2	guānyú	về; liên quan đến
官	官	guan1	guān	quan chức; quan; chính thức
官方	官方	guan1fang1	guānfāng	chính thức; phía chính quyền
光临	光臨	guang1lin2	guānglín	quang lâm; ghé thăm (kính ngữ)
光盘	光盤	guang1pan2	guāngpán	đĩa CD; đĩa quang
逛	逛	guang4	guàng	dạo; đi dạo chơi
归	歸	gui1	guī	trở về; quy về; thuộc về
规律	規律	gui1lü4	guīlǜ	quy luật; nề nếp
规模	規模	gui1mo2	guīmó	quy mô
规则	規則	gui1ze2	guīzé	quy tắc; quy định
果实	果實	guo3shi2	guǒshí	quả; trái; thành quả
过分	過分	guo4fen4	guòfèn	quá đáng; quá mức
海水	海水	hai3shui3	hǎishuǐ	nước biển
海鲜	海鮮	hai3xian1	hǎixiān	hải sản
含	含	han2	hán	ngậm; chứa; hàm chứa
含量	含量	han2liang4	hánliàng	hàm lượng
含义	含義	han2yi4	hányì	hàm ý; ý nghĩa
含有	含有	han2you3	hányǒu	có chứa; bao gồm
寒假	寒假	han2jia4	hánjià	nghỉ đông; kỳ nghỉ đông
寒冷	寒冷	han2leng3	hánlěng	lạnh giá; rét buốt
行业	行業	hang2ye4	hángyè	ngành nghề; lĩnh vực
航班	航班	hang2ban1	hángbān	chuyến bay; chuyến tàu biển
航空	航空	hang2kong1	hángkōng	hàng không
毫米	毫米	hao2mi3	háomǐ	milimét
毫升	毫升	hao2sheng1	háoshēng	mililít
好友	好友	hao3you3	hǎoyǒu	bạn thân; bạn bè (mạng xã hội)
号码	號碼	hao4ma3	hàomǎ	số; số hiệu
合同	合同	he2tong5	hétong	hợp đồng
黑暗	黑暗	hei1an4	hēiàn	tối tăm; đen tối
红包	紅包	hong2bao1	hóngbāo	bao lì xì; tiền thưởng
后头	後頭	hou4tou5	hòutou	phía sau; đằng sau
厚	厚	hou4	hòu	dày; sâu đậm; hậu hĩnh
呼吸	呼吸	hu1xi1	hūxī	hô hấp; thở
忽视	忽視	hu1shi4	hūshì	xem nhẹ; bỏ qua; coi thường
户	戶	hu4	hù	hộ (gia đình); cửa; tài khoản
护士	護士	hu4shi5	hùshi	y tá; điều dưỡng
划	划, 劃	hua2, hua4	huá, huà	chèo (thuyền); đáng công | vạch; phân định; hoạch định
怀念	懷念	huai2nian4	huáiniàn	hoài niệm; nhớ về
怀疑	懷疑	huai2yi2	huáiyí	nghi ngờ; hoài nghi
缓解	緩解	huan3jie3	huǎnjiě	làm dịu; giảm nhẹ; xoa dịu
黄瓜	黃瓜	huang2gua1	huángguā	dưa chuột
黄金	黃金	huang2jin1	huángjīn	vàng; hoàng kim
回复	回復	hui2fu4	huífù	trả lời; hồi âm; khôi phục
汇	匯	hui4	huì	chuyển tiền; hội tụ; hối đoái
汇报	匯報	hui4bao4	huìbào	báo cáo; tường trình
汇率	匯率	hui4lü4	huìlǜ	tỉ giá hối đoái
婚礼	婚禮	hun1li3	hūnlǐ	lễ cưới; hôn lễ
伙	夥	huo3	huǒ	bạn; nhóm; bọn
伙伴	伙伴	huo3ban4	huǒbàn	bạn đồng hành; đối tác
或许	或許	huo4xu3	huòxǔ	có lẽ; có thể
货	貨	huo4	huò	hàng; hàng hoá
获	獲	huo4	huò	bắt được; giành được; thu được
获得	獲得	huo4de2	huòdé	giành được; đạt được
获奖	獲獎	huo4jiang3	huòjiǎng	đoạt giải; được thưởng
获取	獲取	huo4qu3	huòqǔ	thu được; lấy được
几乎	幾乎	ji1hu1	jīhū	hầu như; gần như
机构	機構	ji1gou4	jīgòu	cơ quan; tổ chức; cơ cấu
机遇	機遇	ji1yu4	jīyù	cơ hội; vận may
积累	積累	ji1lei3	jīlěi	tích luỹ
激动	激動	ji1dong4	jīdòng	xúc động; kích động
激烈	激烈	ji1lie4	jīliè	kịch liệt; gay gắt; dữ dội
及格	及格	ji2ge2	jígé	đạt; đỗ (bài thi)
极	極	ji2	jí	cực kỳ; rất; cực (địa cực)
极其	極其	ji2qi2	jíqí	cực kỳ; vô cùng
即将	即將	ji2jiang1	jíjiāng	sắp; sắp sửa
急忙	急忙	ji2mang2	jímáng	vội vàng; hấp tấp
集合	集合	ji2he2	jíhé	tập hợp; tập trung
记载	記載	ji4zai3	jìzǎi	ghi chép; ghi lại
纪律	紀律	ji4lü4	jìlǜ	kỷ luật
技巧	技巧	ji4qiao3	jìqiǎo	kỹ xảo; kỹ năng; kỹ thuật
季	季	ji4	jì	mùa; quý
季度	季度	ji4du4	jìdù	quý (ba tháng)
季节	季節	ji4jie2	jìjié	mùa; thời vụ
既	既	ji4	jì	đã; vừa... (vừa...)
既然	既然	ji4ran2	jìrán	đã... thì; vì lẽ đó
寄	寄	ji4	jì	gửi (thư, bưu kiện); gửi gắm
加班	加班	jia1ban1	jiābān	tăng ca; làm thêm giờ
加入	加入	jia1ru4	jiārù	gia nhập; tham gia; thêm vào
加油站	加油站	jia1you2zhan4	jiāyóuzhàn	trạm xăng; cây xăng
家务	家務	jia1wu4	jiāwù	việc nhà; việc gia đình
假如	假如	jia3ru2	jiǎrú	nếu như; giả sử
坚固	堅固	jian1gu4	jiāngù	kiên cố; chắc chắn
检测	檢測	jian3ce4	jiǎncè	kiểm tra; đo kiểm; phát hiện
减	減	jian3	jiǎn	giảm; bớt; trừ (phép trừ)
减肥	減肥	jian3fei2	jiǎnféi	giảm cân
减少	減少	jian3shao3	jiǎnshǎo	giảm bớt; giảm đi
简历	簡歷	jian3li4	jiǎnlì	sơ yếu lý lịch; CV
健身	健身	jian4shen1	jiànshēn	tập thể hình; rèn luyện sức khoẻ
渐渐	漸漸	jian4jian4	jiànjiàn	dần dần; từ từ
江	江	jiang1	jiāng	sông (lớn)
讲究	講究	jiang3jiu5	jiǎngjiu	chú trọng; cầu kỳ; tinh tế
讲座	講座	jiang3zuo4	jiǎngzuò	buổi giảng chuyên đề; bài giảng
奖	獎	jiang3	jiǎng	giải thưởng; khen thưởng
奖金	獎金	jiang3jin1	jiǎngjīn	tiền thưởng
奖学金	獎學金	jiang3xue2jin1	jiǎngxuéjīn	học bổng
降	降	jiang4	jiàng	hạ xuống; giảm; rơi xuống
降低	降低	jiang4di1	jiàngdī	hạ thấp; giảm xuống
降价	降價	jiang4jia4	jiàngjià	giảm giá; hạ giá
降落	降落	jiang4luo4	jiàngluò	hạ cánh; đáp xuống
降温	降溫	jiang4wen1	jiàngwēn	hạ nhiệt; trời trở lạnh
交换	交換	jiao1huan4	jiāohuàn	trao đổi; đổi cho nhau
交际	交際	jiao1ji4	jiāojì	giao tiếp; giao thiệp
教授	教授	jiao4shou4	jiàoshòu	giáo sư; giảng dạy
教训	教訓	jiao4xun5	jiàoxun	bài học; dạy dỗ; mắng mỏ
阶段	階段	jie1duan4	jiēduàn	giai đoạn; chặng
街道	街道	jie1dao4	jiēdào	đường phố; khu phố
节省	節省	jie2sheng3	jiéshěng	tiết kiệm; dè sẻn
结	結	jie2	jié	nút thắt; thắt nút; kết
结构	結構	jie2gou4	jiégòu	kết cấu; cấu trúc
结论	結論	jie2lun4	jiélùn	kết luận
姐妹	姐妹	jie3mei4	jiěmèi	chị em (gái)
解释	解釋	jie3shi4	jiěshì	giải thích; giải nghĩa
尽快	儘快	jin3kuai4	jǐnkuài	càng sớm càng tốt; nhanh nhất có thể
紧密	緊密	jin3mi4	jǐnmì	chặt chẽ; khăng khít
尽力	盡力	jin4li4	jìnlì	hết sức; dốc sức
进口	進口	jin4kou3	jìnkǒu	nhập khẩu; cửa vào
近代	近代	jin4dai4	jìndài	cận đại; thời cận đại
禁止	禁止	jin4zhi3	jìnzhǐ	cấm; nghiêm cấm
经典	經典	jing1dian3	jīngdiǎn	kinh điển; tác phẩm kinh điển
精力	精力	jing1li4	jīnglì	tinh lực; sức lực; năng lượng
竟然	竟然	jing4ran2	jìngrán	thế mà; không ngờ lại
镜头	鏡頭	jing4tou2	jìngtóu	ống kính; cảnh quay
镜子	鏡子	jing4zi5	jìngzi	cái gương
究竟	究竟	jiu1jing4	jiūjìng	rốt cuộc; cuối cùng
酒吧	酒吧	jiu3ba1	jiǔbā	quán bar
居民	居民	ju1min2	jūmín	cư dân; dân cư
居住	居住	ju1zhu4	jūzhù	cư trú; sinh sống
局	局	ju2	jú	cục; sở (cơ quan); cục diện; (lượng từ) ván (cờ, đấu)
巨大	巨大	ju4da4	jùdà	to lớn; khổng lồ
具备	具備	ju4bei4	jùbèi	có đủ; hội đủ (điều kiện)
距离	距離	ju4li2	jùlí	khoảng cách; cách
聚	聚	ju4	jù	tụ họp; tập trung
聚会	聚會	ju4hui4	jùhuì	buổi họp mặt; tụ họp
卷	捲, 卷	juan3, juan4	juǎn, juàn	cuộn lại; cuộn | quyển; bài thi
角色	角色	jue2se4	juésè	vai diễn; nhân vật; vai trò
开花	開花	kai1hua1	kāihuā	nở hoa; ra hoa
开水	開水	kai1shui3	kāishuǐ	nước sôi; nước đun sôi
看不起	看不起	kan4bu5qi3	kànbuqǐ	coi thường; khinh thường
看来	看來	kan4lai5	kànlai	xem ra; có vẻ như
看望	看望	kan4wang4	kànwàng	thăm hỏi; đi thăm
考察	考察	kao3cha2	kǎochá	khảo sát; điều tra thực địa
考虑	考慮	kao3lü4	kǎolǜ	cân nhắc; suy xét
棵	棵	ke1	kē	(lượng từ) cây (dùng cho cây cối)
可见	可見	ke3jian4	kějiàn	có thể thấy rằng; rõ ràng là
空间	空間	kong1jian1	kōngjiān	không gian; khoảng trống
口袋	口袋	kou3dai4	kǒudài	túi (áo, quần); bao
口语	口語	kou3yu3	kǒuyǔ	khẩu ngữ; tiếng nói hằng ngày
苦	苦	ku3	kǔ	đắng; khổ; vất vả
会计	會計	kuai4ji4	kuàijì	kế toán; kế toán viên
快递	快遞	kuai4di4	kuàidì	chuyển phát nhanh
