测	測	ce4	cè	to survey; to measure; to conjecture
测量	測量	ce4liang2	cèliáng	survey; to measure; to gauge
测试	測試	ce4shi4	cèshì	to test (machinery etc); to test (a person's skill in a particular area); a test
曾	曾	ceng2	céng	once; already; ever (in the past)
茶叶	茶葉	cha2ye4	cháyè	tea; tea leaves
产品	產品	chan3pin3	chǎnpǐn	goods; merchandise; product
长途	長途	chang2tu2	chángtú	long distance
常识	常識	chang2shi2	chángshí	common sense; general knowledge
唱片	唱片	chang4pian4	chàngpiàn	gramophone record; LP; music CD
抄	抄	chao1	chāo	to make a copy; to plagiarize; to search and seize
抄写	抄寫	chao1xie3	chāoxiě	to copy; to transcribe
潮	潮	chao2	cháo	tide; damp; moist; humid; fashionable; trendy
潮流	潮流	chao2liu2	cháoliú	tide; current; trend
潮湿	潮濕	chao2shi1	cháoshī	damp; moist
彻底	徹底	che4di3	chèdǐ	thorough; thoroughly; complete
沉	沉	chen2	chén	to submerge; to immerse; to sink
沉默	沉默	chen2mo4	chénmò	taciturn; uncommunicative; silent
沉重	沉重	chen2zhong4	chénzhòng	heavy; hard; serious
称赞	稱讚	cheng1zan4	chēngzàn	to praise; to acclaim; to commend
成人	成人	cheng2ren2	chéngrén	adult
诚实	誠實	cheng2shi2	chéngshí	honest
诚信	誠信	cheng2xin4	chéngxìn	genuine; honest; in good faith
承担	承擔	cheng2dan1	chéngdān	to undertake; to assume (responsibility etc)
承认	承認	cheng2ren4	chéngrèn	to admit; to concede; to recognize
承受	承受	cheng2shou4	chéngshòu	to bear; to support; to inherit
程序	程序	cheng2xu4	chéngxù	procedures; sequence; order
吃惊	吃驚	chi1jing1	chījīng	to be startled; to be shocked; to be amazed
迟到	遲到	chi2dao4	chídào	to arrive late
尺	尺	chi3	chǐ	a Chinese foot; one-third of a meter; a ruler
尺寸	尺寸	chi3cun5	chǐcun	size; dimensions; measurements (esp. of clothes); (coll.) propriety
尺子	尺子	chi3zi5	chǐzi	ruler (measuring instrument)
冲	沖	chong1	chōng	(of water) to dash against; to mix with water; to infuse
充电	充電	chong1dian4	chōngdiàn	to recharge (a battery); (fig.) to recharge one's batteries (through leisure); to update one's skills and knowledge
充电器	充電器	chong1dian4qi4	chōngdiànqì	battery charger
充分	充分	chong1fen4	chōngfèn	ample; sufficient; adequate
虫子	蟲子	chong2zi5	chóngzi	insect; bug; worm
抽	抽	chou1	chōu	to draw out; to pull out from in between; to remove part of the whole
抽奖	抽獎	chou1jiang3	chōujiǎng	to draw a prize; a lottery; a raffle
抽烟	抽煙	chou1yan1	chōuyān	to smoke (a cigarette, tobacco)
出色	出色	chu1se4	chūsè	remarkable; outstanding
出售	出售	chu1shou4	chūshòu	to sell; to offer for sale; to put on the market
出席	出席	chu1xi2	chūxí	to attend; to participate; present
处于	處於	chu3yu2	chǔyú	to be in (some state, position, or condition)
处	處	chu3	chǔ	to reside; to live; to dwell
穿上	穿上	chuan1shang5	chuānshang	to put on (clothes etc)
传统	傳統	chuan2tong3	chuántǒng	tradition; traditional; convention
窗户	窗戶	chuang1hu5	chuānghu	window
窗台	窗臺	chuang1tai2	chuāngtái	window sill; window ledge
窗子	窗子	chuang1zi5	chuāngzi	window
春季	春季	chun1ji4	chūnjì	springtime
纯	純	chun2	chún	pure; simple; unmixed
纯净水	純淨水	chun2jing4shui3	chúnjìngshuǐ	purified water
词汇	詞彙	ci2hui4	cíhuì	vocabulary; list of words (e.g. for language teaching purposes); word
此	此	ci3	cǐ	this; these
此外	此外	ci3wai4	cǐwài	besides; in addition; moreover
刺	刺	ci4	cì	thorn; sting; thrust
刺激	刺激	ci4ji1	cìjī	to provoke; to irritate; to upset; to stimulate; to excite; irritant
从此	從此	cong2ci3	cóngcǐ	from now on; since then; henceforth
粗	粗	cu1	cū	coarse; rough; thick (for cylindrical objects)
粗心	粗心	cu1xin1	cūxīn	careless; thoughtless
促进	促進	cu4jin4	cùjìn	to promote (an idea or cause); to advance; boost
促使	促使	cu4shi3	cùshǐ	to induce; to promote; to urge
促销	促銷	cu4xiao1	cùxiāo	to promote sales
措施	措施	cuo4shi1	cuòshī	measure; step
答案	答案	da2an4	dáàn	answer; solution
打败	打敗	da3bai4	dǎbài	to defeat; to overpower; to beat
打雷	打雷	da3lei2	dǎléi	to rumble with thunder; clap of thunder
打扫	打掃	da3sao3	dǎsǎo	to clean; to sweep
打折	打折	da3zhe2	dǎzhé	to give a discount
打针	打針	da3zhen1	dǎzhēn	to give or have an injection
大巴	大巴	da4ba1	dàbā	(coll.) large bus; coach; (abbr. for 大型巴士)
大多	大多	da4duo1	dàduō	for the most part; many; most
大方	大方	da4fang5	dàfang	generous; magnanimous; stylish
大哥	大哥	da4ge1	dàgē	eldest brother; big brother (polite address for a man of about the same age as oneself); gang leader
大规模	大規模	da4gui1mo2	dàguīmó	large scale; extensive; wide scale
大会	大會	da4hui4	dàhuì	general assembly; general meeting; convention
大姐	大姐	da4jie3	dàjiě	big sister; elder sister; older sister (also polite term of address for a girl or woman slightly older than the speaker)
大楼	大樓	da4lou2	dàlóu	building (a relatively large, multistory one)
大陆	大陸	da4lu4	dàlù	continent; mainland
大妈	大媽	da4ma1	dàmā	father's elder brother's wife; aunt (affectionate term for an elderly woman)
大型	大型	da4xing2	dàxíng	large; large-scale
大爷	大爺	da4ye5	dàye	(coll.) father's older brother; uncle; term of respect for older man
大众	大眾	da4zhong4	dàzhòng	the masses; the great bulk of the population; popular (of music, science etc)
代替	代替	dai4ti4	dàitì	to replace; to take the place of
待遇	待遇	dai4yu4	dàiyù	treatment; pay; salary
袋	袋	dai4	dài	pouch; bag; sack
戴	戴	dai4	dài	to put on or wear (glasses, hat, gloves etc); to respect; to bear
担保	擔保	dan1bao3	dānbǎo	to guarantee; to vouch for
担任	擔任	dan1ren4	dānrèn	to hold a governmental office or post; to assume office of; to take charge of
担心	擔心	dan1xin1	dānxīn	anxious; worried; uneasy
单	單	dan1	dān	bill; list; form
单纯	單純	dan1chun2	dānchún	simple; pure; unsophisticated
单调	單調	dan1diao4	dāndiào	monotonous
单独	單獨	dan1du2	dāndú	alone; by oneself; on one's own
淡	淡	dan4	dàn	insipid; diluted; weak
导游	導遊	dao3you2	dǎoyóu	tour guide; guidebook; to conduct a tour
导致	導致	dao3zhi4	dǎozhì	to lead to; to create; to cause
倒闭	倒閉	dao3bi4	dǎobì	to go bankrupt; to close down
倒车	倒車	dao3che1, dao4che1	dǎochē, dàochē	to change trains/buses | to reverse a vehicle
得意	得意	de2yi4	déyì	proud of oneself; pleased with oneself; complacent
灯光	燈光	deng1guang1	dēngguāng	(stage) lighting; light
登	登	deng1	dēng	to scale (a height); to ascend; to mount
登记	登記	deng1ji4	dēngjì	to register (one's name)
登录	登錄	deng1lu4	dēnglù	to register; to log in
登山	登山	deng1shan1	dēngshān	to climb a mountain; climbing; mountaineering
的确	的確	di2que4	díquè	really; indeed
敌人	敵人	di2ren2	dírén	enemy
底	底	di3	dǐ	background; bottom; base
地面	地面	di4mian4	dìmiàn	floor; ground; surface
地位	地位	di4wei4	dìwèi	position; status; place
地下	地下	di4xia4	dìxià	underground; subterranean; covert
地址	地址	di4zhi3	dìzhǐ	address
典型	典型	dian3xing2	diǎnxíng	model; typical case; archetype
点名	點名	dian3ming2	diǎnmíng	roll call; to mention sb by name; (to call or praise or criticize sb) by name
电灯	電燈	dian4deng1	diàndēng	electric light
电动车	電動車	dian4dong4che1	diàndòngchē	Electric vehicle
电梯	電梯	dian4ti1	diàntī	elevator; escalator
电源	電源	dian4yuan2	diànyuán	electric power source
顶	頂	ding3	dǐng	apex; crown of the head; top
定	定	ding4	dìng	to set; to fix; to determine
冬季	冬季	dong1ji4	dōngjì	winter
动画片	動畫片	dong4hua4pian4	dònghuàpiàn	animated film
动摇	動搖	dong4yao2	dòngyáo	to sway; to waver; to rock
豆腐	豆腐	dou4fu5	dòufu	tofu; bean curd
独立	獨立	du2li4	dúlì	independent; independence; to stand alone
独特	獨特	du2te4	dútè	unique; distinctive
独自	獨自	du2zi4	dúzì	alone
堵	堵	du3	dǔ	to block up (a road, pipe etc); to stop up (a hole); (fig.) (of a person) choked up with anxiety or stress
堵车	堵車	du3che1	dǔchē	traffic jam; (of traffic) to get congested
肚子	肚子	du4zi5	dùzi	belly; abdomen; stomach
度过	度過	du4guo4	dùguò	to pass; to spend (time); to survive
锻炼	鍛鍊	duan4lian4	duànliàn	to toughen; to temper; to engage in physical exercise
对比	對比	dui4bi3	duìbǐ	to contrast; contrast; ratio
对付	對付	dui4fu5	duìfu	to handle; to deal with; to tackle; to get by with; to make do; (dialect) (usu. used in the negative) to get along with (sb)
对于	對於	dui4yu2	duìyú	regarding; as far as (sth) is concerned; with regard to
多次	多次	duo1ci4	duōcì	many times; repeatedly
多年	多年	duo1nian2	duōnián	many years; for many years; longstanding
多样	多樣	duo1yang4	duōyàng	diverse; diversity; manifold
多种	多種	duo1zhong3	duōzhǒng	many kinds of; multiple; diverse; multi-
恶心	惡心	e3xin1	ěxīn	nausea; to feel sick; disgust
儿童	兒童	er2tong2	értóng	child
而	而	er2	ér	and; as well as; and so
而是	而是	er2shi4	érshì	rather
耳机	耳機	er3ji1	ěrjī	headphones; earphones; telephone receiver
二手	二手	er4shou3	èrshǒu	indirectly acquired; second-hand (information, equipment etc); assistant
发挥	發揮	fa1hui1	fāhuī	to display; to exhibit; to bring out implicit or innate qualities
发票	發票	fa1piao4	fāpiào	invoice; receipt or bill for purchase
发烧	發燒	fa1shao1	fāshāo	to have a high temperature (from illness); to have a fever
法	法	fa3	fǎ	law; method; way
法官	法官	fa3guan1	fǎguān	judge (in court)
法律	法律	fa3lü4	fǎlǜ	law
法院	法院	fa3yuan4	fǎyuàn	court of law; court
翻	翻	fan1	fān	to turn over; to flip over; to overturn
翻译	翻譯	fan1yi4	fānyì	to translate; to interpret; translator
烦	煩	fan2	fán	to feel vexed; to bother; to trouble
反	反	fan3	fǎn	contrary; in reverse; inside out or upside down
反而	反而	fan3er2	fǎnér	on the contrary; instead
反映	反映	fan3ying4	fǎnyìng	to mirror; to reflect; mirror image
方	方	fang1	fāng	square; power or involution (math.); upright
方案	方案	fang1an4	fāngàn	plan; program (for action etc); proposal
方针	方針	fang1zhen1	fāngzhēn	policy; guidelines
放松	放鬆	fang4song1	fàngsōng	to relax; to slacken; to loosen
非	非	fei1	fēi	to not be; not; wrong; incorrect; non-; un-; in-; de-
肥	肥	fei2	féi	fat; fertile; loose-fitting or large
分布	分佈	fen1bu4	fēnbù	to scatter; to distribute; to be distributed (over an area etc)
分散	分散	fen1san4	fēnsàn	to scatter; to disperse; to distribute
分手	分手	fen1shou3	fēnshǒu	to part company; to split up; to break up
分为	分為	fen1wei2	fēnwéi	to divide sth into (parts); to subdivide
分之	分之	fen1zhi1	fēnzhī	-th (denominator marker in fractions, e.g. 三分之一 one third)
纷纷	紛紛	fen1fen1	fēnfēn	one after another; in succession; one by one
奋斗	奮鬥	fen4dou4	fèndòu	to strive; to struggle
风格	風格	feng1ge2	fēnggé	style
风景	風景	feng1jing3	fēngjǐng	scenery; landscape
风俗	風俗	feng1su2	fēngsú	social custom
封闭	封閉	feng1bi4	fēngbì	to close; to seal off; to close down (an illegal venue); closed (i.e. isolated from outside input)
否则	否則	fou3ze2	fǒuzé	otherwise; if not; or (else)
夫妇	夫婦	fu1fu4	fūfù	a (married) couple; husband and wife
夫妻	夫妻	fu1qi1	fūqī	husband and wife; married couple
夫人	夫人	fu1ren5	fūren	lady; madam; Mrs.
符号	符號	fu2hao4	fúhào	symbol; mark; sign
符合	符合	fu2he2	fúhé	in keeping with; in accordance with; tallying with
付出	付出	fu4chu1	fùchū	to pay; to expend; to invest (energy or time)
负担	負擔	fu4dan1	fùdān	to bear (an expense, a responsibility etc); burden
附近	附近	fu4jin4	fùjìn	nearby; neighboring; (in the) vicinity (of); neighborhood
复制	複製	fu4zhi4	fùzhì	to duplicate; to make a copy of; to copy
改善	改善	gai3shan4	gǎishàn	to make better; to improve
改正	改正	gai3zheng4	gǎizhèng	to correct; to amend; to put right
盖	蓋	gai4	gài	lid; top; cover
概括	概括	gai4kuo4	gàikuò	to summarize; to generalize; briefly; in broad outline
感兴趣	感興趣	gan3xing4qu4	gǎnxìngqù	to be interested
高潮	高潮	gao1chao2	gāocháo	high tide; high water; upsurge; peak of activity; climax (of a story, a competition etc)
高价	高價	gao1jia4	gāojià	high price
高尚	高尚	gao1shang4	gāoshàng	noble; lofty; refined
高铁	高鐵	gao1tie3	gāotiě	high speed rail
格外	格外	ge2wai4	géwài	especially; particularly
隔	隔	ge2	gé	to separate; to partition; to stand or lie between
隔开	隔開	ge2kai1	gékāi	to separate
个别	個別	ge4bie2	gèbié	individually; one by one; just one or two; exceptional; rare
个体	個體	ge4ti3	gètǐ	individual
各个	各個	ge4ge4	gègè	every; various; separately, one by one
根	根	gen1	gēn	root; basis; classifier for long slender objects, e.g. cigarettes, guitar strings
根据	根據	gen1ju4	gēnjù	according to; based on; basis
工程	工程	gong1cheng2	gōngchéng	engineering; an engineering project; project
公元	公元	gong1yuan2	gōngyuán	CE (Common Era); Christian Era; AD (Anno Domini)
供应	供應	gong1ying4	gōngyìng	to supply; to provide; to offer
共	共	gong4	gòng	common; general; to share
构成	構成	gou4cheng2	gòuchéng	to constitute; to form; to compose
构造	構造	gou4zao4	gòuzào	structure; composition; tectonic (geology)
购买	購買	gou4mai3	gòumǎi	to purchase; to buy
购物	購物	gou4wu4	gòuwù	shopping
骨头	骨頭	gu3tou5	gǔtou	bone; moral character; bitterness
固定	固定	gu4ding4	gùdìng	to fix; to fasten; to set rigidly in place
瓜	瓜	gua1	guā	melon; gourd; squash
怪	怪	guai4	guài	bewildering; odd; strange
关闭	關閉	guan1bi4	guānbì	to close; to shut (a window etc); (of a shop, school etc) to shut down
关于	關於	guan1yu2	guānyú	pertaining to; concerning; with regard to
官	官	guan1	guān	government official; governmental; official
官方	官方	guan1fang1	guānfāng	government; official (approved or issued by an authority)
光临	光臨	guang1lin2	guānglín	(formal) to honor with one's presence; to attend
光盘	光盤	guang1pan2	guāngpán	compact disc (CD); DVD; CD-ROM
逛	逛	guang4	guàng	to stroll; to visit
归	歸	gui1	guī	to return; to go back to; to give back to
规律	規律	gui1lü4	guīlǜ	rule (e.g. of science); law of behavior; regular pattern
规模	規模	gui1mo2	guīmó	scale; scope; extent
规则	規則	gui1ze2	guīzé	rule; regulation; rules and regulations
果实	果實	guo3shi2	guǒshí	fruit (produced by a plant); (fig.) fruits (of success etc); results
过分	過分	guo4fen4	guòfèn	excessive; undue; overly
海水	海水	hai3shui3	hǎishuǐ	seawater
海鲜	海鮮	hai3xian1	hǎixiān	seafood
含	含	han2	hán	to keep in the mouth; to contain
含量	含量	han2liang4	hánliàng	content; quantity contained
含义	含義	han2yi4	hányì	meaning (implicit in a phrase); implied meaning; hidden meaning
含有	含有	han2you3	hányǒu	to contain; including
寒假	寒假	han2jia4	hánjià	winter vacation
寒冷	寒冷	han2leng3	hánlěng	cold (climate); frigid; very cold
行业	行業	hang2ye4	hángyè	trade; profession; industry; business
航班	航班	hang2ban1	hángbān	(scheduled) flight; (scheduled) sailing
航空	航空	hang2kong1	hángkōng	aviation
毫米	毫米	hao2mi3	háomǐ	millimeter
毫升	毫升	hao2sheng1	háoshēng	milliliter
好友	好友	hao3you3	hǎoyǒu	close friend; pal; (social networking website) friend
号码	號碼	hao4ma3	hàomǎ	number
合同	合同	he2tong5	hétong	(business) contract
黑暗	黑暗	hei1an4	hēiàn	dark; darkly; darkness
红包	紅包	hong2bao1	hóngbāo	money wrapped in red as a gift; bonus payment; kickback
后头	後頭	hou4tou5	hòutou	behind; the back; the rear
厚	厚	hou4	hòu	thick; deep or profound; kind
呼吸	呼吸	hu1xi1	hūxī	to breathe
忽视	忽視	hu1shi4	hūshì	to neglect; to overlook; to disregard; to ignore
户	戶	hu4	hù	a household; door; family
护士	護士	hu4shi5	hùshi	nurse
划	划, 劃	hua2, hua4	huá, huà	to row (a boat); worthwhile | to delimit; to plan; to assign
怀念	懷念	huai2nian4	huáiniàn	to cherish the memory of; to think of; to reminisce
怀疑	懷疑	huai2yi2	huáiyí	to doubt (sth); to be skeptical of; to have one's doubts
缓解	緩解	huan3jie3	huǎnjiě	to bring relief; to alleviate (a crisis); to dull (a pain)
黄瓜	黃瓜	huang2gua1	huángguā	cucumber
黄金	黃金	huang2jin1	huángjīn	gold; golden (opportunity); prime (time)
回复	回復	hui2fu4	huífù	to reply; to recover; to return (to a previous condition)
汇	匯	hui4	huì	to remit; to converge (of rivers); to exchange
汇报	匯報	hui4bao4	huìbào	to report; to give an account of; to collect information and report back
汇率	匯率	hui4lü4	huìlǜ	exchange rate
婚礼	婚禮	hun1li3	hūnlǐ	wedding ceremony; wedding
伙	夥	huo3	huǒ	companion; partner; group
伙伴	伙伴	huo3ban4	huǒbàn	partner; companion; comrade
或许	或許	huo4xu3	huòxǔ	perhaps; maybe
货	貨	huo4	huò	goods; money; commodity
获	獲	huo4	huò	(literary) to catch; to capture; (literary) to get; to obtain; to win
获得	獲得	huo4de2	huòdé	to obtain; to receive; to get
获奖	獲獎	huo4jiang3	huòjiǎng	to win an award
获取	獲取	huo4qu3	huòqǔ	to gain; to get; to acquire
几乎	幾乎	ji1hu1	jīhū	almost; nearly; practically
机构	機構	ji1gou4	jīgòu	mechanism; structure; organization
机遇	機遇	ji1yu4	jīyù	opportunity; favorable circumstance; stroke of luck
积累	積累	ji1lei3	jīlěi	to accumulate; accumulation; cumulative
激动	激動	ji1dong4	jīdòng	to move emotionally; to stir up (emotions); to excite
激烈	激烈	ji1lie4	jīliè	(of competition or fighting) intense; fierce; (of pain) acute
及格	及格	ji2ge2	jígé	to pass an exam or a test; to meet a minimum standard
极	極	ji2	jí	extremely; pole (geography, physics); utmost
极其	極其	ji2qi2	jíqí	extremely
即将	即將	ji2jiang1	jíjiāng	on the eve of; to be about to; to be on the verge of
急忙	急忙	ji2mang2	jímáng	hastily
集合	集合	ji2he2	jíhé	to gather; to assemble; (math.) set
记载	記載	ji4zai3	jìzǎi	to write down; to record; written account
纪律	紀律	ji4lü4	jìlǜ	discipline
技巧	技巧	ji4qiao3	jìqiǎo	skill; technique
季	季	ji4	jì	season; the last month of a season; fourth or youngest amongst brothers
季度	季度	ji4du4	jìdù	quarter of a year; season (sports)
季节	季節	ji4jie2	jìjié	time; season; period
既	既	ji4	jì	already; since; both... (and...)
既然	既然	ji4ran2	jìrán	since; as; this being the case
寄	寄	ji4	jì	to send; to mail; to entrust
加班	加班	jia1ban1	jiābān	to work overtime
加入	加入	jia1ru4	jiārù	to become a member; to join; to mix into
加油站	加油站	jia1you2zhan4	jiāyóuzhàn	gas station
家务	家務	jia1wu4	jiāwù	household duties; housework
假如	假如	jia3ru2	jiǎrú	if
坚固	堅固	jian1gu4	jiāngù	firm; firmly; hard
检测	檢測	jian3ce4	jiǎncè	to detect; to test; detection
减	減	jian3	jiǎn	to lower; to decrease; to reduce
减肥	減肥	jian3fei2	jiǎnféi	to lose weight
减少	減少	jian3shao3	jiǎnshǎo	to lessen; to decrease; to reduce; to lower
简历	簡歷	jian3li4	jiǎnlì	curriculum vitae (CV); résumé; biographical notes
健身	健身	jian4shen1	jiànshēn	to exercise; to keep fit; to work out
渐渐	漸漸	jian4jian4	jiànjiàn	gradually
江	江	jiang1	jiāng	river
讲究	講究	jiang3jiu5	jiǎngjiu	to pay particular attention to; carefully selected for quality; tastefully chosen
讲座	講座	jiang3zuo4	jiǎngzuò	a course of lectures
奖	獎	jiang3	jiǎng	prize; award; encouragement
奖金	獎金	jiang3jin1	jiǎngjīn	premium; award money; bonus
奖学金	獎學金	jiang3xue2jin1	jiǎngxuéjīn	scholarship
降	降	jiang4	jiàng	to drop; to fall; to come down
降低	降低	jiang4di1	jiàngdī	to reduce; to lower; to bring down
降价	降價	jiang4jia4	jiàngjià	to cut the price; to drive down the price; to get cheaper
降落	降落	jiang4luo4	jiàngluò	to descend; to land
降温	降溫	jiang4wen1	jiàngwēn	to become cooler; to lower the temperature; cooling
交换	交換	jiao1huan4	jiāohuàn	to exchange; to swap; to switch (telecom)
交际	交際	jiao1ji4	jiāojì	communication; social intercourse
教授	教授	jiao4shou4	jiàoshòu	professor; to instruct; to lecture on
教训	教訓	jiao4xun5	jiàoxun	to provide guidance; to lecture sb; to upbraid
阶段	階段	jie1duan4	jiēduàn	stage; section; phase
街道	街道	jie1dao4	jiēdào	street; subdistrict; residential district
节省	節省	jie2sheng3	jiéshěng	saving; to save; to use sparingly
结	結	jie2	jié	knot; sturdy; bond
结构	結構	jie2gou4	jiégòu	structure; composition; makeup
结论	結論	jie2lun4	jiélùn	conclusion; verdict; to conclude
姐妹	姐妹	jie3mei4	jiěmèi	sisters; siblings; sister (school, city etc)
解释	解釋	jie3shi4	jiěshì	explanation; to explain; to interpret
尽快	儘快	jin3kuai4	jǐnkuài	as quickly as possible; as soon as possible
紧密	緊密	jin3mi4	jǐnmì	inseparably close
尽力	盡力	jin4li4	jìnlì	to strive one's hardest; to spare no effort
进口	進口	jin4kou3	jìnkǒu	to import; imported; entrance
近代	近代	jin4dai4	jìndài	the not-very-distant past; modern times, excluding recent decades; (in the context of Chinese history) the period from the Opium Wars until the May 4th Movement (mid-19th century to 1919)
禁止	禁止	jin4zhi3	jìnzhǐ	to prohibit; to forbid; to ban
经典	經典	jing1dian3	jīngdiǎn	the classics; scriptures; classical
精力	精力	jing1li4	jīnglì	energy
竟然	竟然	jing4ran2	jìngrán	unexpectedly; to one's surprise; in spite of everything
镜头	鏡頭	jing4tou2	jìngtóu	camera lens; camera shot (in a movie etc); scene
镜子	鏡子	jing4zi5	jìngzi	mirror
究竟	究竟	jiu1jing4	jiūjìng	to go to the bottom of a matter; after all; when all is said and done
酒吧	酒吧	jiu3ba1	jiǔbā	bar; pub; saloon
居民	居民	ju1min2	jūmín	resident; inhabitant
居住	居住	ju1zhu4	jūzhù	to reside; to dwell; to live in a place
局	局	ju2	jú	office; situation; classifier for games: match, set, round etc
巨大	巨大	ju4da4	jùdà	huge; immense; very large
具备	具備	ju4bei4	jùbèi	to possess; to have; equipped with
距离	距離	ju4li2	jùlí	distance; to be apart from
聚	聚	ju4	jù	to congregate; to assemble; to mass
聚会	聚會	ju4hui4	jùhuì	party; gathering; to meet
卷	捲, 卷	juan3, juan4	juǎn, juàn	to roll up; a roll | book; volume; exam paper
角色	角色	jue2se4	juésè	role; character in a novel; persona
开花	開花	kai1hua1	kāihuā	to bloom; to blossom; to flower; (fig.) to burst; to split open; (fig.) to burst with joy
开水	開水	kai1shui3	kāishuǐ	boiled water; boiling water
看不起	看不起	kan4bu5qi3	kànbuqǐ	to look down upon; to despise
看来	看來	kan4lai5	kànlai	apparently; it seems that
看望	看望	kan4wang4	kànwàng	to pay a visit to; to see (sb)
考察	考察	kao3cha2	kǎochá	to inspect; to observe and study; on-the-spot investigation
考虑	考慮	kao3lü4	kǎolǜ	to think over; to consider; consideration
棵	棵	ke1	kē	classifier for trees, cabbages, plants etc
可见	可見	ke3jian4	kějiàn	it can clearly be seen (that this is the case); it is (thus) clear; clear
空间	空間	kong1jian1	kōngjiān	space; room; (fig.) scope; leeway; (astronomy) outer space
口袋	口袋	kou3dai4	kǒudài	pocket; bag; sack
口语	口語	kou3yu3	kǒuyǔ	colloquial speech; spoken language; vernacular language
苦	苦	ku3	kǔ	bitter; hardship; pain
会计	會計	kuai4ji4	kuàijì	accountant; accountancy; accounting
快递	快遞	kuai4di4	kuàidì	express delivery
宽	寬	kuan1	kuān	wide; broad; loose
宽广	寬廣	kuan1guang3	kuānguǎng	wide; broad; extensive
