补	補	bu3	bǔ	to repair; to patch; to mend
补充	補充	bu3chong1	bǔchōng	to replenish; to supplement; to complement
不安	不安	bu4an1	bùān	unpeaceful; unstable; uneasy
不得不	不得不	bu4de2bu4	bùdébù	have no choice or option but to; cannot but; have to
不光	不光	bu4guang1	bùguāng	not the only one; not only
不仅	不僅	bu4jin3	bùjǐn	not just; not limited to; (as a correlative conjunction) not only (..., but also ...)
布	布	bu4	bù	cloth; to declare; to announce
步	步	bu4	bù	a step; a pace; walk
部	部	bu4	bù	ministry; department; section
部门	部門	bu4men2	bùmén	department; branch; section
部长	部長	bu4zhang3	bùzhǎng	head of a (government etc) department; section chief; section head
才能	才能	cai2neng2	cáinéng	talent; ability; capacity
采取	採取	cai3qu3	cǎiqǔ	to adopt or carry out (measures, policies, course of action); to take
采用	採用	cai3yong4	cǎiyòng	to adopt; to employ; to use
彩色	彩色	cai3se4	cǎisè	color; multicolored
曾经	曾經	ceng2jing1	céngjīng	once; already; former
产生	產生	chan3sheng1	chǎnshēng	to arise; to come into being; to come about; to give rise to; to bring into being; to bring about; to produce; to engender; to generate
长城	長城	Chang2cheng2	Chángchéng	the Great Wall
长处	長處	chang2chu4	chángchù	good aspects; strong points
长期	長期	chang2qi1	chángqī	long term; long time; long range (of a forecast)
厂	廠	chang3	chǎng	factory; yard; depot
场合	場合	chang3he2	chǎnghé	situation; occasion; context
场所	場所	chang3suo3	chǎngsuǒ	location; place
超级	超級	chao1ji2	chāojí	super-; ultra-; hyper-
朝	朝	chao2	cháo	imperial or royal court; government; dynasty
吵	吵	chao3	chǎo	to quarrel; to make a noise; noisy
吵架	吵架	chao3jia4	chǎojià	to quarrel; to have a row; quarrel
衬衫	襯衫	chen4shan1	chènshān	shirt; blouse
衬衣	襯衣	chen4yi1	chènyī	shirt
称为	稱為	cheng1wei2	chēngwéi	to be called; to be known as; to call it "..."
成功	成功	cheng2gong1	chénggōng	success; to succeed
成果	成果	cheng2guo3	chéngguǒ	result; achievement; gain
成就	成就	cheng2jiu4	chéngjiù	accomplishment; success; achievement
成立	成立	cheng2li4	chénglì	to establish; to set up; to be tenable
成熟	成熟	cheng2shu2	chéngshú	mature; ripe; to mature; to ripen; Taiwan pr. [chéng shóu]
成员	成員	cheng2yuan2	chéngyuán	member
成长	成長	cheng2zhang3	chéngzhǎng	to mature; to grow; growth
城	城	cheng2	chéng	city walls; city; town
城市	城市	cheng2shi4	chéngshì	city; town
程度	程度	cheng2du4	chéngdù	degree; level; extent
持续	持續	chi2xu4	chíxù	to continue; to persist; to last
充满	充滿	chong1man3	chōngmǎn	full of; brimming with; very full
初	初	chu1	chū	beginning; first; junior (e.g. 初一 the first day; the first year of school)
初步	初步	chu1bu4	chūbù	initial; preliminary; tentative
初级	初級	chu1ji2	chūjí	junior; primary
初中	初中	chu1zhong1	chūzhōng	junior high school (abbr. for 初级中学)
除了	除了	chu2le5	chúle	besides; apart from (... also...); in addition to
处理	處理	chu3li3	chǔlǐ	to handle; to deal with; to punish; to treat sth by a special process; to process
传	傳	chuan2	chuán	to pass on; to spread; to transmit
传播	傳播	chuan2bo1	chuánbō	to disseminate; to propagate; to spread
传来	傳來	chuan2lai2	chuánlái	(of a sound) to come through; to be heard; (of news) to arrive
传说	傳說	chuan2shuo1	chuánshuō	legend; folk tale; to repeat from mouth to mouth; they say that...
创新	創新	chuang4xin1	chuàngxīn	to bring forth new ideas; to blaze new trails; innovation
创业	創業	chuang4ye4	chuàngyè	to begin an undertaking; to start a major task; to initiate
创造	創造	chuang4zao4	chuàngzào	to create; to bring about; to produce
创作	創作	chuang4zuo4	chuàngzuò	to create; to produce; to write
从来	從來	cong2lai2	cónglái	always; at all times; never (if used in negative sentence)
从前	從前	cong2qian2	cóngqián	previously; formerly; once upon a time
从事	從事	cong2shi4	cóngshì	to go for; to engage in; to undertake
村	村	cun1	cūn	village
存	存	cun2	cún	to exist; to deposit; to store
存在	存在	cun2zai4	cúnzài	to exist; to be; existence
错误	錯誤	cuo4wu4	cuòwù	mistaken; false; wrong; error; mistake
达到	達到	da2dao4	dádào	to reach; to achieve; to attain
打破	打破	da3po4	dǎpò	to break; to smash
打听	打聽	da3ting5	dǎting	to ask about; to make some inquiries; to ask around
大概	大概	da4gai4	dàgài	roughly; probably; rough
大使馆	大使館	da4shi3guan3	dàshǐguǎn	embassy
大约	大約	da4yue1	dàyuē	approximately; probably
大夫	大夫	dai4fu5	dàifu	doctor; physician
代	代	dai4	dài	to substitute; to act on behalf of others; to replace
代表	代表	dai4biao3	dàibiǎo	representative; delegate; to represent
代表团	代表團	dai4biao3tuan2	dàibiǎotuán	delegation
带动	帶動	dai4dong4	dàidòng	to spur; to provide impetus; to drive
带领	帶領	dai4ling3	dàilǐng	to guide; to lead
单元	單元	dan1yuan2	dānyuán	unit (forming an entity); element; (in a residential building) entrance or staircase
当初	當初	dang1chu1	dāngchū	at that time; originally
当地	當地	dang1di4	dāngdì	local
当然	當然	dang1ran2	dāngrán	only natural; as it should be; certainly
当中	當中	dang1zhong1	dāngzhōng	among; in the middle; in the center
刀	刀	dao1	dāo	knife; blade; single-edged sword
导演	導演	dao3yan3	dǎoyǎn	to direct; director (film etc)
到达	到達	dao4da2	dàodá	to reach; to arrive
到底	到底	dao4di3	dàodǐ	finally; in the end; when all is said and done
得分	得分	de2fen1	défēn	to score
等待	等待	deng3dai4	děngdài	to wait; to wait for
底下	底下	di3xia5	dǐxia	the location below sth; afterwards
地区	地區	di4qu1	dìqū	local; regional; district (not necessarily formal administrative unit)
电视剧	電視劇	dian4shi4ju4	diànshìjù	TV series; TV drama
电视台	電視臺	dian4shi4tai2	diànshìtái	television station
电台	電臺	dian4tai2	diàntái	transmitter-receiver; broadcasting station; radio station
电子邮件	電子郵件	dian4zi3you2jian4	diànzǐyóujiàn	email
调	調	diao4, tiao2	diào, tiáo	to transfer; tone (of voice) | to adjust; to reconcile; to mix
调查	調查	diao4cha2	diàochá	investigation; inquiry; to investigate
订	訂	ding4	dìng	to agree; to conclude; to draw up
定期	定期	ding4qi1	dìngqī	at set dates; at regular intervals; periodic
东部	東部	dong1bu4	dōngbù	the east; eastern part
动力	動力	dong4li4	dònglì	motive power; force; (fig.) motivation
动人	動人	dong4ren2	dòngrén	touching; moving
读者	讀者	du2zhe3	dúzhě	reader
短处	短處	duan3chu4	duǎnchù	shortcoming; defect; fault
短裤	短褲	duan3ku4	duǎnkù	short pants; shorts
短期	短期	duan3qi1	duǎnqī	short term; short-term
断	斷	duan4	duàn	to break; to snap; to cut off
队员	隊員	dui4yuan2	duìyuán	team member
对待	對待	dui4dai4	duìdài	to treat; treatment
对方	對方	dui4fang1	duìfāng	the other person; the other side; the other party
对手	對手	dui4shou3	duìshǒu	opponent; rival; competitor
对象	對象	dui4xiang4	duìxiàng	target; object; partner; boyfriend; girlfriend
顿	頓	dun4	dùn	to stop; to pause; to arrange
发表	發表	fa1biao3	fābiǎo	to issue; to publish
发出	發出	fa1chu1	fāchū	to issue (an order, decree etc); to send out; to dispatch; to produce (a sound); to let out (a laugh)
发达	發達	fa1da2	fādá	well-developed; flourishing; to develop; to promote; to expand; (literary) to achieve fame and fortune; to prosper
发动	發動	fa1dong4	fādòng	to start; to launch; to unleash
发明	發明	fa1ming2	fāmíng	to invent; an invention
发生	發生	fa1sheng1	fāshēng	to happen; to occur; to take place; to break out
发送	發送	fa1song4	fāsòng	to transmit; to dispatch; to issue (an official document or credential)
发言	發言	fa1yan2	fāyán	to make a speech; statement; utterance
发展	發展	fa1zhan3	fāzhǎn	development; growth; to develop
反对	反對	fan3dui4	fǎnduì	to oppose; to be against; to object to
反复	反覆	fan3fu4	fǎnfù	repeatedly; over and over; to upend
反应	反應	fan3ying4	fǎnyìng	to react; to respond; reaction
反正	反正	fan3zheng4	fǎnzhèng	anyway; in any case; to come over from the enemy's side
范围	範圍	fan4wei2	fànwéi	range; scope; limit
方式	方式	fang1shi4	fāngshì	way; manner; style; mode; pattern
防	防	fang2	fáng	to protect; to defend; to guard against
防止	防止	fang2zhi3	fángzhǐ	to prevent; to guard against; to take precautions
房东	房東	fang2dong1	fángdōng	landlord
房屋	房屋	fang2wu1	fángwū	house; building
房租	房租	fang2zu1	fángzū	rent for a room or house
访问	訪問	fang3wen4	fǎngwèn	to visit; to call on; to interview
放到	放到	fang4dao4	fàngdào	Put in
飞行	飛行	fei1xing2	fēixíng	(of planes etc) to fly; flying; flight
费	費	fei4	fèi	to cost; to spend; fee
费用	費用	fei4yong4	fèiyòng	cost; expenditure; expense
分别	分別	fen1bie2	fēnbié	to part; to leave each other; to distinguish; to tell apart; difference; distinction
分配	分配	fen1pei4	fēnpèi	to distribute; to assign; to allocate
分组	分組	fen1zu3	fēnzǔ	to divide into groups; group (formed from a larger group); subgroup
丰富	豐富	feng1fu4	fēngfù	to enrich; rich; plentiful
风险	風險	feng1xian3	fēngxiǎn	risk; hazard
否定	否定	fou3ding4	fǒudìng	to negate; to deny; to reject
否认	否認	fou3ren4	fǒurèn	to declare to be untrue; to deny
服装	服裝	fu2zhuang1	fúzhuāng	dress; clothing; costume
福	福	fu2	fú	good fortune; happiness; luck
父母	父母	fu4mu3	fùmǔ	father and mother; parents
父亲	父親	fu4qin1	fùqīn	father; also pr. [fù qin]
付	付	fu4	fù	to pay; to hand over to; classifier for pairs or sets of things
负责	負責	fu4ze2	fùzé	to be in charge of; to take responsibility for; to be to blame
复印	複印	fu4yin4	fùyìn	to photocopy; to duplicate a document
复杂	複雜	fu4za2	fùzá	complicated; complex
富	富	fu4	fù	rich; abundant; wealthy
改进	改進	gai3jin4	gǎijìn	to improve; to make better; improvement
改造	改造	gai3zao4	gǎizào	to transform; to reform; to remodel
概念	概念	gai4nian4	gàiniàn	concept; idea
赶	趕	gan3	gǎn	to overtake; to catch up with; to hurry; to rush; to try to catch (the bus etc)
赶到	趕到	gan3dao4	gǎndào	to hurry (to some place)
赶紧	趕緊	gan3jin3	gǎnjǐn	hurriedly; without delay
赶快	趕快	gan3kuai4	gǎnkuài	quickly; at once
敢	敢	gan3	gǎn	to dare; daring; (polite) may I venture
感冒	感冒	gan3mao4	gǎnmào	to catch cold; (common) cold; (coll.) to be interested in (often used in the negative)
感情	感情	gan3qing2	gǎnqíng	emotion; sentiment; affection
感受	感受	gan3shou4	gǎnshòu	to sense; perception; to feel (through the senses)
干吗	幹嗎	gan4ma2	gànmá	see 干嘛
高速	高速	gao1su4	gāosù	high speed; expressway (abbr. for 路)
高速公路	高速公路	gao1su4gong1lu4	gāosùgōnglù	expressway; highway; freeway
告别	告別	gao4bie2	gàobié	to leave; to part from; to bid farewell to; to say goodbye to
歌迷	歌迷	ge1mi2	gēmí	fan of a singer
歌声	歌聲	ge1sheng1	gēshēng	singing voice; fig. original voice of a poet
歌手	歌手	ge1shou3	gēshǒu	singer
个人	個人	ge4ren2	gèrén	individual; personal; oneself
个性	個性	ge4xing4	gèxìng	individuality; personality
各	各	ge4	gè	each; every
各地	各地	ge4di4	gèdì	in all parts of (a country); various regions
各位	各位	ge4wei4	gèwèi	everybody; all (guests, colleagues etc); all of you
各种	各種	ge4zhong3	gèzhǒng	every kind of; all kinds of; various
各自	各自	ge4zi4	gèzì	each; respective; apiece
根本	根本	gen1ben3	gēnběn	fundamental; basic; root
更加	更加	geng4jia1	gèngjiā	more (than sth else); even more
工厂	工廠	gong1chang3	gōngchǎng	factory
工程师	工程師	gong1cheng2shi1	gōngchéngshī	engineer
工夫	工夫	gong1fu5	gōngfu	period of time (may be months, or mere seconds); spare time; skill
工具	工具	gong1ju4	gōngjù	tool; instrument; utensil
工业	工業	gong1ye4	gōngyè	industry
工资	工資	gong1zi1	gōngzī	wages; pay
公布	公佈	gong1bu4	gōngbù	to announce; to make public; to publish
公共	公共	gong1gong4	gōnggòng	public; common; communal
公开	公開	gong1kai1	gōngkāi	open; overt; public; to make public; to release
公民	公民	gong1min2	gōngmín	citizen
公务员	公務員	gong1wu4yuan2	gōngwùyuán	functionary; office-bearer
功夫	功夫	gong1fu5	gōngfu	skill; art; kung fu
功课	功課	gong1ke4	gōngkè	homework; assignment; task
功能	功能	gong1neng2	gōngnéng	function; capability
共同	共同	gong4tong2	gòngtóng	common; joint; jointly
共有	共有	gong4you3	gòngyǒu	to have altogether; in all
姑娘	姑娘	gu1niang5	gūniang	girl; young woman; young lady
古	古	gu3	gǔ	ancient; old; paleo-
古代	古代	gu3dai4	gǔdài	ancient times
故乡	故鄉	gu4xiang1	gùxiāng	home; homeland; native place
挂	掛	gua4	guà	to hang or suspend (from a hook etc); to hang up (the phone); (of a line) to be dead
关系	關係	guan1xi5	guānxi	relation; relationship; to concern
关注	關注	guan1zhu4	guānzhù	to pay attention to; to follow sth closely; to follow (on social media)
观察	觀察	guan1cha2	guānchá	to observe; to watch; to survey
观看	觀看	guan1kan4	guānkàn	to watch; to view
观念	觀念	guan1nian4	guānniàn	notion; thought; concept
观众	觀眾	guan1zhong4	guānzhòng	spectators; audience; visitors (to an exhibition etc)
管	管	guan3	guǎn	to take care (of); to control; to manage
管理	管理	guan3li3	guǎnlǐ	to supervise; to manage; to administer
光	光	guang1	guāng	light; ray; bright; shiny; only; merely
光明	光明	guang1ming2	guāngmíng	light; radiance; (fig.) bright (prospects etc)
广播	廣播	guang3bo1	guǎngbō	broadcast; broadcasting; to broadcast
广大	廣大	guang3da4	guǎngdà	(of an area) vast or extensive; large-scale; widespread
规定	規定	gui1ding4	guīdìng	to stipulate; to specify; to prescribe; to fix (a price); to set (a quota); regulations; rules; provisions; stipulations
规范	規範	gui1fan4	guīfàn	norm; standard; specification
国内	國內	guo2nei4	guónèi	domestic; internal (to a country); civil
国庆	國慶	Guo2qing4	Guóqìng	National Day
果然	果然	guo3ran2	guǒrán	really; sure enough; as expected
果汁	果汁	guo3zhi1	guǒzhī	fruit juice
过程	過程	guo4cheng2	guòchéng	course of events; process
哈哈	哈哈	ha1ha1	hāhā	(onom.) laughing out loud
海关	海關	hai3guan1	hǎiguān	customs (i.e. border crossing inspection)
害怕	害怕	hai4pa4	hàipà	to be afraid; to be scared
好好	好好	hao3hao3	hǎohǎo	well; carefully; nicely
好奇	好奇	hao4qi2	hàoqí	inquisitive; curious; inquisitiveness
合	合	he2	hé	to close; to join; to fit
合法	合法	he2fa3	héfǎ	lawful; legitimate; legal
合格	合格	he2ge2	hégé	to meet the standard required; qualified; eligible (voter etc)
合理	合理	he2li3	hélǐ	rational; reasonable; sensible; fair
合作	合作	he2zuo4	hézuò	to cooperate; to collaborate; to work together
和平	和平	he2ping2	hépíng	peace; peaceful
红茶	紅茶	hong2cha2	hóngchá	black tea
红酒	紅酒	hong2jiu3	hóngjiǔ	red wine
后果	後果	hou4guo3	hòuguǒ	consequences; aftermath
后面	後面	hou4mian5	hòumian	the back; the rear; the last bit; behind; near the end; at the back; later; afterwards
后年	後年	hou4nian2	hòunián	the year after next
互联网	互聯網	Hu4lian2wang3	Hùliánwǎng	Internet
互相	互相	hu4xiang1	hùxiāng	each other; mutually; mutual
划船	划船	hua2chuan2	huáchuán	to row a boat; rowing boat; rowing (sport)
华人	華人	Hua2ren2	Huárén	ethnic Chinese person or people
化	化	hua4	huà	to make into; to change into; -ization
话剧	話劇	hua4ju4	huàjù	stage play; modern drama
话题	話題	hua4ti2	huàtí	subject (of a talk or conversation); topic
欢乐	歡樂	huan1le4	huānlè	gaiety; gladness; glee
环	環	huan2	huán	ring; hoop; loop
环保	環保	huan2bao3	huánbǎo	environmental protection; environmentally friendly; abbr. for 环境保护
环境	環境	huan2jing4	huánjìng	environment; circumstances; surroundings
会议	會議	hui4yi4	huìyì	meeting; conference
会员	會員	hui4yuan2	huìyuán	member
活	活	huo2	huó	to live; alive; living
火	火	huo3	huǒ	fire; urgent; ammunition
机器	機器	ji1qi4	jīqì	machine
积极	積極	ji1ji2	jījí	active; energetic; vigorous
基本	基本	ji1ben3	jīběn	basic; fundamental; main
基本上	基本上	ji1ben3shang5	jīběnshang	basically; on the whole
基础	基礎	ji1chu3	jīchǔ	base; foundation; basis; basic; fundamental
及时	及時	ji2shi2	jíshí	timely; at the right time; promptly; without delay
极了	極了	ji2le5	jíle	extremely ... (used after an adjective, e.g. 好极了 wonderful)
集体	集體	ji2ti3	jítǐ	collective (decision); joint (effort); a group
集中	集中	ji2zhong1	jízhōng	to concentrate; to centralize; to focus
计算	計算	ji4suan4	jìsuàn	to count; to calculate; to compute
记录	記錄	ji4lu4	jìlù	to record; record (written account); note-taker
记者	記者	ji4zhe3	jìzhě	reporter; journalist
纪录	紀錄	ji4lu4	jìlù	variant of 记录 (but in Taiwan, not for the verb sense "to record")
纪念	紀念	ji4nian4	jìniàn	to commemorate; to honor the memory of; memento; keepsake; souvenir
技术	技術	ji4shu4	jìshù	technology; technique; skill
继续	繼續	ji4xu4	jìxù	to continue; to proceed with; to go on with
加工	加工	jia1gong1	jiāgōng	to process; processing; working (of machinery)
加快	加快	jia1kuai4	jiākuài	to accelerate; to speed up
加强	加強	jia1qiang2	jiāqiáng	to reinforce; to strengthen; to enhance
家具	家具	jia1ju4	jiājù	furniture
家属	家屬	jia1shu3	jiāshǔ	family member; (family) dependent
家乡	家鄉	jia1xiang1	jiāxiāng	hometown; native place
价格	價格	jia4ge2	jiàgé	price
价钱	價錢	jia4qian5	jiàqian	price
价值	價值	jia4zhi2	jiàzhí	value; worth; fig. values (ethical, cultural etc)
架	架	jia4	jià	to support; frame; rack
坚持	堅持	jian1chi2	jiānchí	to persevere with; to persist in; to insist on
坚决	堅決	jian1jue2	jiānjué	firm; resolute; determined
坚强	堅強	jian1qiang2	jiānqiáng	staunch; strong
简单	簡單	jian3dan1	jiǎndān	simple; not complicated
简直	簡直	jian3zhi2	jiǎnzhí	simply; really
建	建	jian4	jiàn	to establish; to found; to set up
建成	建成	jian4cheng2	jiànchéng	to establish; to build
建立	建立	jian4li4	jiànlì	to establish; to set up; to found
建设	建設	jian4she4	jiànshè	to build; to construct; to establish; to develop; to institute
建议	建議	jian4yi4	jiànyì	to propose; to suggest; to recommend; proposal; suggestion; recommendation
将近	將近	jiang1jin4	jiāngjìn	almost; nearly; close to
将来	將來	jiang1lai2	jiānglái	in the future; future; the future
交费	交費	jiao1fei4	jiāofèi	to pay a fee
交警	交警	jiao1jing3	jiāojǐng	traffic police (abbr. for 察)
交流	交流	jiao1liu2	jiāoliú	to exchange; exchange; communication
交往	交往	jiao1wang3	jiāowǎng	to associate (with); to have contact (with); to hang out (with)
交易	交易	jiao1yi4	jiāoyì	to deal; to trade; to transact; transaction; deal
较	較	jiao4	jiào	to compare; to dispute; compared to
教材	教材	jiao4cai2	jiàocái	teaching material
教练	教練	jiao4lian4	jiàoliàn	instructor; sports coach; trainer
结实	結實	jie1shi5	jiēshi	rugged; sturdy; strong
接待	接待	jie1dai4	jiēdài	to receive (a visitor); to admit (allow sb to enter)
接近	接近	jie1jin4	jiējìn	to approach; to get close to
节约	節約	jie2yue1	jiéyuē	to economize; to conserve (resources); economy
结合	結合	jie2he2	jiéhé	to combine; to link; to integrate
结婚	結婚	jie2hun1	jiéhūn	to marry; to get married
结束	結束	jie2shu4	jiéshù	termination; to finish; to end
解决	解決	jie3jue2	jiějué	to solve; to resolve; to settle (a problem); to eliminate; to wipe out (an enemy, bandits etc)
解开	解開	jie3kai1	jiěkāi	to untie; to undo; to solve (a mystery)
金	金	jin1	jīn	gold; chemical element Au; generic term for lustrous and ductile metals
金牌	金牌	jin1pai2	jīnpái	gold medal
仅	僅	jin3	jǐn	barely; only; merely
仅仅	僅僅	jin3jin3	jǐnjǐn	barely; only; merely
尽量	儘量	jin3liang4	jǐnliàng	as much as possible; to the greatest extent
紧	緊	jin3	jǐn	tight; strict; close at hand
紧急	緊急	jin3ji2	jǐnjí	urgent; emergency
紧张	緊張	jin3zhang1	jǐnzhāng	nervous; keyed up; intense
进步	進步	jin4bu4	jìnbù	progress; improvement; to improve; to progress
进一步	進一步	jin4yi1bu4	jìnyībù	to go a step further; (develop, understand, improve etc) more; further
进展	進展	jin4zhan3	jìnzhǎn	to make headway; to make progress
近期	近期	jin4qi1	jìnqī	near in time; in the near future; very soon
京剧	京劇	Jing1ju4	Jīngjù	Beijing opera
经济	經濟	jing1ji4	jīngjì	economy; economic
经历	經歷	jing1li4	jīnglì	experience; to experience; to go through
经验	經驗	jing1yan4	jīngyàn	experience; to experience
经营	經營	jing1ying2	jīngyíng	to engage in (business etc); to run; to operate
精彩	精彩	jing1cai3	jīngcǎi	wonderful; marvelous; brilliant
精神	精神	jing1shen2, jing1shen5	jīngshén, jīngshen	spirit; mind; consciousness | vigor; energy; drive
景色	景色	jing3se4	jǐngsè	scenery; scene; landscape
警察	警察	jing3cha2	jǐngchá	police; police officer
静	靜	jing4	jìng	still; calm; quiet
久	久	jiu3	jiǔ	(long) time; (long) duration of time
旧	舊	jiu4	jiù	old; opposite: new 新; former
救	救	jiu4	jiù	to save; to assist; to rescue
就是	就是	jiu4shi4	jiùshì	exactly; precisely; only; simply; just; (used correlatively with 也) even; even if
就业	就業	jiu4ye4	jiùyè	to get a job; employment
举办	舉辦	ju3ban4	jǔbàn	to conduct; to hold
具体	具體	ju4ti3	jùtǐ	concrete; definite; specific
具有	具有	ju4you3	jùyǒu	to have; to possess
剧场	劇場	ju4chang3	jùchǎng	theater
据说	據說	ju4shuo1	jùshuō	it is said that; reportedly
决定	決定	jue2ding4	juédìng	to decide (to do something); to resolve; decision
决赛	決賽	jue2sai4	juésài	finals (of a competition)
决心	決心	jue2xin1	juéxīn	determination; resolution; determined
绝对	絕對	jue2dui4	juéduì	absolute; unconditional
咖啡	咖啡	ka1fei1	kāfēi	coffee (loanword)
开发	開發	kai1fa1	kāifā	to exploit (a resource); to open up (for development); to develop
开放	開放	kai1fang4	kāifàng	to bloom; to open; to be open (to the public)
开始	開始	kai1shi3	kāishǐ	to begin; beginning; to start
开业	開業	kai1ye4	kāiyè	to open a business; to open a practice; open (for business)
开展	開展	kai1zhan3	kāizhǎn	to launch; to develop; to unfold
看起来	看起來	kan4qi3lai5	kànqǐlai	seemingly; apparently; looks as if
看上去	看上去	kan4shang5qu5	kànshangqu	it would appear; it seems (that)
考验	考驗	kao3yan4	kǎoyàn	to test; to put to the test; trial
科技	科技	ke1ji4	kējì	science and technology
可靠	可靠	ke3kao4	kěkào	reliable
可乐	可樂	ke3le4	kělè	amusing; entertaining; (loanword) cola
克服	克服	ke4fu2	kèfú	(try to) overcome (hardships etc); to conquer; to put up with
客观	客觀	ke4guan1	kèguān	objective; impartial
课程	課程	ke4cheng2	kèchéng	course; academic program
空	空	kong4	kòng	to empty; vacant; unoccupied
空调	空調	kong1tiao2	kōngtiáo	air conditioning; air conditioner (including units that have a heating mode)
恐怕	恐怕	kong3pa4	kǒngpà	fear; to dread; I'm afraid that...
空儿	空兒	kong4r5	kòngr	spare time; free time
裤子	褲子	ku4zi5	kùzi	trousers; pants
快速	快速	kuai4su4	kuàisù	fast; high-speed; rapid
困	困	kun4	kùn	to trap; to surround; hard-pressed
困难	困難	kun4nan5	kùnnan	difficult; challenging; straitened circumstances
浪费	浪費	lang4fei4	làngfèi	to waste; to squander
老百姓	老百姓	lao3bai3xing4	lǎobǎixìng	ordinary people; the "person in the street"
老板	老闆	lao3ban3	lǎobǎn	boss; business proprietor
老太太	老太太	lao3tai4tai5	lǎotàitai	elderly lady (respectful); esteemed mother
老头儿	老頭兒	lao3tou2r5	lǎotóur	see 老头子
乐	樂	le4	lè	happy; cheerful; to laugh
乐观	樂觀	le4guan1	lèguān	optimistic; hopeful
类	類	lei4	lèi	kind; type; class
类似	類似	lei4si4	lèisì	similar; analogous
离婚	離婚	li2hun1	líhūn	to divorce
里面	裡面	li3mian4	lǐmiàn	inside; interior; also pr. [lǐ mian]
理发	理髮	li3fa4	lǐfà	to get a haircut; to have one's hair done; to cut (sb's) hair; to give (sb) a haircut
理解	理解	li3jie3	lǐjiě	to comprehend; to understand
理论	理論	li3lun4	lǐlùn	theory; to argue; to take notice of
理由	理由	li3you2	lǐyóu	reason; grounds; justification
力	力	li4	lì	power; force; strength
力量	力量	li4liang5	lìliang	power; force; strength
立刻	立刻	li4ke4	lìkè	forthwith; immediate; prompt
利用	利用	li4yong4	lìyòng	to exploit; to make use of; to use
